CH1;CH2;CH3;CH4;CH5;CH6
279=247.829,18.0558,-44.5267,46.3397,-328.752,-10.9025
280=247.517,18.0558,-44.8338,46.3397,-328.441,-10.9025
281=247.829,18.3671,-45.1409,46.3397,-329.375,-11.214
282=247.829,18.6784,-44.8338,46.3397,-328.752,-10.2795
283=248.14,17.7445,-44.8338,46.9535,-329.064,-10.591
284=248.14,17.7445,-44.8338,46.3397,-329.375,-10.2795
285=248.451,18.0558,-44.8338,46.3397,-329.999,-10.591
286=248.14,18.3671,-44.5267,46.3397,-329.687,-10.9025
287=248.451,17.4332,-44.5267,46.9535,-329.999,-11.214
288=247.829,18.0558,-45.1409,46.3397,-329.687,-11.5255
289=247.829,17.7445,-45.1409,46.6466,-329.687,-11.214
290=248.451,17.7445,-44.8338,46.3397,-329.687,-11.5255
291=247.829,18.3671,-44.8338,46.6466,-329.375,-10.591
292=248.14,17.4332,-44.8338,46.3397,-329.375,-10.591
293=248.763,17.4332,-45.1409,46.6466,-329.687,-10.9025
294=247.829,17.7445,-45.1409,46.3397,-329.064,-10.591
295=247.829,18.0558,-44.5267,46.3397,-329.687,-11.214
296=248.451,18.0558,-44.8338,46.6466,-329.064,-10.9025
297=248.14,17.7445,-44.8338,46.6466,-329.064,-10.591
298=247.829,18.0558,-45.1409,46.3397,-329.375,-10.591
299=247.517,18.3671,-44.5267,46.3397,-329.064,-10.591
300=248.14,18.0558,-44.5267,46.3397,-328.752,-9.96801
301=247.829,18.3671,-44.5267,46.6466,-329.687,-10.591
302=248.14,18.3671,-45.1409,46.9535,-329.687,-10.591
303=247.517,17.7445,-44.8338,46.9535,-329.375,-10.2795
304=248.451,18.3671,-44.8338,46.3397,-329.687,-10.591
305=247.829,18.6784,-45.1409,46.6466,-329.687,-10.2795
306=248.14,18.3671,-45.1409,46.6466,-329.687,-10.9025
307=248.763,18.0558,-45.755,46.3397,-329.687,-10.2795
308=248.14,18.0558,-45.4479,46.3397,-329.999,-10.9025
309=248.14,18.0558,-44.8338,46.0328,-329.999,-11.214
310=248.763,18.0558,-44.8338,46.6466,-329.687,-11.214
311=248.14,17.7445,-44.8338,46.3397,-329.375,-11.214
312=248.451,18.0558,-45.1409,46.3397,-329.999,-11.214
313=248.451,17.7445,-45.4479,46.6466,-329.999,-10.9025
314=248.451,18.3671,-44.8338,46.3397,-329.999,-11.214
315=248.763,17.7445,-44.8338,46.3397,-329.375,-11.214
316=247.829,18.0558,-44.8338,46.3397,-329.999,-11.214
317=248.14,18.0558,-45.4479,46.6466,-329.999,-10.2795
318=247.829,18.0558,-44.5267,46.3397,-329.375,-11.214
319=248.14,18.3671,-44.8338,46.6466,-329.375,-11.214
320=247.829,18.0558,-44.8338,46.6466,-329.375,-10.591
321=248.14,18.0558,-44.8338,46.6466,-328.752,-10.591
322=248.14,18.0558,-45.1409,46.9535,-328.752,-10.9025
323=247.517,18.6784,-45.1409,46.9535,-329.375,-9.96801
324=247.517,17.7445,-44.8338,46.9535,-329.064,-10.591
325=247.517,18.0558,-44.8338,46.9535,-328.752,-10.591
326=247.517,18.3671,-45.1409,46.6466,-329.064,-10.2795
327=247.206,18.3671,-44.8338,46.6466,-328.441,-10.2795
328=247.829,18.0558,-44.8338,46.6466,-329.375,-10.9025
329=247.829,18.3671,-44.8338,46.6466,-328.752,-10.9025
330=247.829,17.7445,-44.5267,46.0328,-329.064,-11.5255
331=247.829,18.0558,-45.1409,46.0328,-329.375,-11.837
332=247.829,17.4332,-44.2196,46.0328,-329.375,-11.5255
333=248.451,17.4332,-45.1409,46.3397,-329.064,-12.1485
334=248.14,17.4332,-45.1409,46.3397,-329.064,-11.837
335=248.451,17.4332,-44.8338,46.0328,-329.375,-11.5255
336=248.14,17.1219,-44.8338,46.3397,-329.064,-11.837
337=247.517,17.7445,-44.8338,46.3397,-329.999,-11.214
338=248.14,17.7445,-44.8338,46.0328,-329.375,-11.214
339=248.14,17.7445,-44.5267,46.3397,-329.375,-11.214
340=247.517,18.0558,-44.8338,46.6466,-329.375,-10.9025
341=247.517,18.3671,-45.1409,46.6466,-329.064,-10.2795
342=247.829,18.0558,-44.8338,46.6466,-329.375,-10.9025
343=248.14,18.0558,-44.5267,46.6466,-329.375,-10.2795
344=247.517,18.3671,-44.8338,46.6466,-329.064,-9.96801
345=247.829,18.0558,-44.8338,46.6466,-329.064,-9.96801
346=247.829,18.0558,-44.8338,46.9535,-328.441,-10.2795
347=247.206,18.3671,-44.8338,46.6466,-328.752,-9.96801
348=247.829,18.3671,-44.8338,46.6466,-329.064,-10.2795
349=248.14,18.3671,-44.8338,46.9535,-328.752,-10.2795
350=247.517,18.3671,-45.1409,46.6466,-328.752,-9.96801
351=247.517,18.0558,-44.8338,46.9535,-329.064,-11.214
352=248.14,18.3671,-44.8338,46.0328,-328.752,-10.9025
353=247.829,17.7445,-45.1409,46.3397,-329.375,-11.214
354=247.829,17.4332,-44.5267,46.0328,-329.687,-10.9025
355=248.14,17.7445,-45.1409,46.3397,-329.064,-11.214
356=248.451,18.0558,-45.1409,46.6466,-329.375,-11.5255
357=248.451,18.0558,-44.8338,46.6466,-329.999,-11.214
358=248.763,17.4332,-44.8338,46.0328,-329.999,-11.5255
359=248.451,17.4332,-45.1409,46.3397,-329.687,-11.837
