CH1;CH2;CH3;CH4;CH5;CH6
85=247.517,18.9897,-44.8338,45.7259,-329.375,-10.2795
86=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
87=247.517,18.9897,-44.5267,46.0328,-329.375,-10.2795
88=247.829,18.9897,-44.5267,45.7259,-329.375,-10.2795
89=247.829,18.9897,-44.5267,45.7259,-329.375,-10.2795
90=247.517,19.301,-44.5267,46.0328,-329.687,-10.2795
91=247.829,18.9897,-44.5267,45.7259,-329.999,-10.2795
92=247.829,18.9897,-44.5267,45.7259,-329.999,-10.2795
93=247.517,18.9897,-44.8338,46.0328,-329.999,-10.2795
94=247.517,18.9897,-44.5267,46.0328,-329.375,-9.96801
95=248.14,19.301,-44.2196,45.7259,-329.375,-10.591
96=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
97=248.14,18.9897,-44.8338,45.7259,-329.375,-10.9025
98=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
99=247.517,19.301,-44.5267,45.7259,-329.064,-10.9025
100=247.206,18.9897,-44.5267,45.7259,-329.064,-10.591
101=247.206,19.301,-44.8338,46.0328,-329.064,-10.591
102=247.517,18.9897,-44.5267,46.0328,-329.064,-10.2795
103=248.14,18.9897,-44.8338,45.7259,-329.375,-10.9025
104=247.829,18.9897,-44.5267,45.7259,-329.375,-10.9025
105=247.829,19.301,-44.5267,45.7259,-329.375,-10.591
106=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
107=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
108=247.517,19.301,-44.5267,45.7259,-329.064,-10.591
109=247.829,19.301,-44.5267,45.7259,-329.375,-10.591
110=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
111=247.829,19.301,-44.2196,46.0328,-329.687,-10.2795
112=247.829,18.9897,-44.5267,46.0328,-329.999,-10.2795
113=247.829,18.9897,-44.5267,46.0328,-329.687,-10.591
114=247.517,18.9897,-44.5267,45.7259,-329.687,-10.2795
115=247.517,19.301,-44.5267,45.7259,-329.687,-10.2795
116=247.517,18.9897,-44.5267,45.7259,-329.375,-10.2795
117=247.517,19.301,-44.5267,45.7259,-329.375,-10.591
118=247.829,18.6784,-44.5267,46.0328,-329.687,-10.591
119=248.14,18.9897,-44.8338,46.0328,-329.999,-10.591
120=247.829,18.6784,-44.5267,45.7259,-329.687,-10.2795
121=247.829,18.6784,-44.5267,46.0328,-329.375,-10.2795
122=247.517,18.9897,-44.5267,46.0328,-329.687,-10.2795
123=247.517,18.9897,-44.5267,46.0328,-329.375,-10.591
124=247.829,18.9897,-44.5267,46.0328,-329.064,-10.2795
125=248.14,18.9897,-44.5267,46.3397,-329.687,-10.2795
126=247.829,18.9897,-44.5267,46.3397,-329.687,-10.591
127=247.829,19.301,-44.5267,45.7259,-329.375,-10.591
128=247.829,18.6784,-44.5267,45.7259,-329.064,-10.9025
